image,split,class,spai
GLIDE_1000_200_01_158_glide_00086_crop1.jpg,test,1,1.1354243723883401e-15
763_biggan_00030_crop1.jpg,test,1,2.0000497897854075e-06
VQDM_1000_200_00_017_vqdm_00013_crop1.jpg,test,1,0.9999990463256836
995_midjourney_55_crop1.jpg,test,1,0.8792831897735596
224_midjourney_87_crop1.jpg,test,1,0.028878387063741684
726_wukong_image183_crop1.jpg,test,1,1.0
767_sdv5_00093_crop1.jpg,test,1,1.0
965_wukong_image78_crop1.jpg,test,1,1.0
GLIDE_1000_200_05_594_glide_00082_crop1.jpg,test,1,1.0
571_sdv5_00085_crop1.jpg,test,1,1.0
VQDM_1000_200_02_247_vqdm_00111_crop1.jpg,test,1,0.46556878089904785
801_biggan_00105_crop1.jpg,test,1,0.004343371372669935
VQDM_1000_200_06_665_vqdm_00121_crop1.jpg,test,1,0.9954919219017029
966_sdv4_00136_crop1.jpg,test,1,1.0
464_adm_134_crop1.jpg,test,1,0.8895846605300903
351_sdv5_00054_crop1.jpg,test,1,1.0
245_wukong_image163_crop1.jpg,test,1,1.0
GLIDE_1000_200_02_208_glide_00131_crop1.jpg,test,1,1.0
VQDM_1000_200_01_106_vqdm_00130_crop1.jpg,test,1,0.9387547373771667
GLIDE_1000_200_03_386_glide_00085_crop1.jpg,test,1,0.9999755620956421
680_midjourney_193_crop1.jpg,test,1,1.0
680_biggan_00070_crop1.jpg,test,1,9.63963717875993e-13
517_midjourney_117_crop1.jpg,test,1,1.0
464_midjourney_137_crop1.jpg,test,1,0.9998503923416138
420_adm_72_crop1.jpg,test,1,0.15940891206264496
211_adm_166_crop1.jpg,test,1,0.017346711829304695
759_biggan_00021_crop1.jpg,test,1,0.7285493612289429
307_sdv4_00040_crop1.jpg,test,1,1.0
39_adm_159_crop1.jpg,test,1,0.8305008411407471
VQDM_1000_200_07_717_vqdm_00012_crop1.jpg,test,1,0.023698758333921432
314_midjourney_180_crop1.jpg,test,1,1.0
VQDM_1000_200_01_121_vqdm_00093_crop1.jpg,test,1,1.0
654_midjourney_14_crop1.jpg,test,1,0.9949101805686951
196_midjourney_42_crop1.jpg,test,1,0.9999971389770508
964_sdv5_00160_crop1.jpg,test,1,0.9999998807907104
836_sdv5_00008_crop1.jpg,test,1,1.0
485_sdv4_00023_crop1.jpg,test,1,1.0
149_adm_149_crop1.jpg,test,1,0.9973545074462891
693_sdv4_00042_crop1.jpg,test,1,1.0
VQDM_1000_200_03_383_vqdm_00167_crop1.jpg,test,1,1.0
GLIDE_1000_200_01_137_glide_00031_crop1.jpg,test,1,0.9992235898971558
VQDM_1000_200_08_866_vqdm_00181_crop1.jpg,test,1,0.370206356048584
879_sdv4_00141_crop1.jpg,test,1,1.0
25_midjourney_166_crop1.jpg,test,1,1.0
921_midjourney_135_crop1.jpg,test,1,1.8533693264544127e-06
GLIDE_1000_200_01_106_glide_00130_crop1.jpg,test,1,0.4990551471710205
482_sdv5_00052_crop1.jpg,test,1,1.0
VQDM_1000_200_08_889_vqdm_00109_crop1.jpg,test,1,0.9656693339347839
798_sdv5_00042_crop1.jpg,test,1,1.0
377_sdv5_00186_crop1.jpg,test,1,1.0
204_sdv5_00183_crop1.jpg,test,1,1.0
VQDM_1000_200_01_130_vqdm_00077_crop1.jpg,test,1,0.9999409914016724
505_sdv5_00140_crop1.jpg,test,1,1.0
469_midjourney_82_crop1.jpg,test,1,0.9583832621574402
087_sdv4_00141_crop1.jpg,test,1,1.0
372_adm_53_crop1.jpg,test,1,0.0007493154262192547
912_biggan_00047_crop1.jpg,test,1,4.4730666393100194e-10
GLIDE_1000_200_06_664_glide_00011_crop1.jpg,test,1,1.0
695_biggan_00094_crop1.jpg,test,1,0.013530259020626545
536_sdv4_00000_crop1.jpg,test,1,1.0
